True positives: 809.0	False positives: 5.0	True negatives: 121.0	False negatives: 53.0
Precision: 0.9938574938574939	Recall: 0.9385150812064965	F1-score: 0.9653937947494033
541997425742053376	Irrelevant
545435739761410048	Relevant
544731509974769664	Relevant
544033941381210112	Relevant
544899423197593600	Relevant
544853983027007488	Relevant
543992245037182976	Relevant
545123623993098240	Relevant
545597649983127552	Irrelevant
543899893266264064	Relevant
543643652187099138	Relevant
544101688571736064	Relevant
544857955976216579	Relevant
544141503195381760	Irrelevant
543697857677516801	Relevant
544854841911033857	Relevant
544953503878103040	Relevant
543856753129951232	Relevant
544862741026963457	Relevant
543629642762973184	Relevant
543668190270980096	Relevant
544569623153475584	Relevant
543609298249461760	Relevant
543953673940766720	Relevant
543986925468532736	Relevant
543644057495298048	Relevant
542860786033774594	Irrelevant
543992279149457408	Relevant
544277797905375232	Relevant
544567864033030145	Relevant
544503976540917760	Irrelevant
544005726859841536	Relevant
544146095991824385	Irrelevant
543584354098614272	Relevant
543621343409737728	Relevant
543646281344638976	Relevant
545651042617016320	Relevant
543684491831541760	Relevant
544881375153639424	Irrelevant
543638676308525056	Relevant
544008305748631552	Relevant
544018108235522048	Relevant
544221186612531201	Irrelevant
544865059378196482	Relevant
544854059585269760	Relevant
543770955290382336	Relevant
544953508412551170	Relevant
544349589017333761	Relevant
544856363013132288	Relevant
544362390389653504	Relevant
541776099458314240	Relevant
542993527299272704	Irrelevant
545254873000714241	Relevant
544877094388260864	Relevant
543383902648565760	Irrelevant
543616626382614531	Relevant
544858254447091714	Relevant
544257083671982080	Irrelevant
544871929987874816	Relevant
544091950291648512	Relevant
544458749109235713	Relevant
543430027979665410	Relevant
544022856539987968	Irrelevant
545212792274292738	Relevant
544415009821196288	Relevant
543889015179464705	Relevant
542866189911719936	Irrelevant
543822253742641152	Relevant
543613496001175552	Relevant
544866003436310528	Relevant
543725277801877504	Relevant
545594934334484480	Relevant
544032703931482113	Relevant
543916251332886528	Relevant
542775407423275008	Relevant
544458622340583424	Irrelevant
543532924378034176	Relevant
543416037962547200	Relevant
544844382386397184	Relevant
544879632999133184	Relevant
544424839176388608	Relevant
543652355296600064	Relevant
544852580099448832	Relevant
542802558717136897	Relevant
543638689944207360	Relevant
543671342134870017	Relevant
543654055885946880	Relevant
543206491507806208	Relevant
544851499160203264	Relevant
544282265468293121	Relevant
541719628905721856	Irrelevant
544055739497467904	Relevant
545381955676950528	Irrelevant
545167717788286976	Irrelevant
543725675295674368	Relevant
543801631520063488	Relevant
544882824113692674	Relevant
543755146711150592	Relevant
544366761127452673	Relevant
544222431582224385	Relevant
543630644866080768	Relevant
545594742159851520	Relevant
544847817353617408	Relevant
543092226281443328	Irrelevant
543741377452847105	Relevant
543909156621537280	Relevant
544154443407949824	Relevant
543432849685512193	Relevant
544202161471909888	Relevant
544849941437616128	Irrelevant
544018750798704640	Relevant
543747969128730625	Relevant
544258677226487808	Relevant
544514337541349376	Relevant
544027634217144321	Relevant
542931342645002240	Irrelevant
539756759531782144	Irrelevant
544025084634365952	Relevant
543748226684162048	Relevant
542867833693421568	Irrelevant
543736072237490176	Relevant
543940361198915584	Relevant
543582472663867394	Relevant
544010036943409152	Relevant
544038543291867136	Relevant
543849818045423616	Relevant
544876186766036992	Relevant
544867358292996096	Relevant
545250934931324929	Relevant
544853486656311296	Relevant
545880622409859072	Relevant
544102555031048192	Irrelevant
545594721947504642	Irrelevant
544491281393520640	Irrelevant
544842631482580992	Relevant
544145656252608513	Relevant
543909708193476608	Relevant
543951672373182464	Relevant
543646759432380416	Relevant
543639083029762048	Relevant
543747490684870656	Relevant
544869306152931329	Relevant
544842269895819265	Relevant
544087117836451841	Relevant
543934205814530048	Relevant
544181385981087746	Irrelevant
544884334750998528	Relevant
543783640446943232	Relevant
543976309894823937	Relevant
542892129861656576	Irrelevant
544017509041438720	Relevant
543689847861293056	Relevant
545611637856550912	Irrelevant
543924110561382400	Relevant
543433159329583105	Relevant
544113794402643968	Irrelevant
544491492149329920	Relevant
543935063369322496	Relevant
543640900639805440	Relevant
544095489004945409	Relevant
544842102761193472	Relevant
544217939931455488	Relevant
544013498670256129	Relevant
543072146692378624	Relevant
543433342842990592	Relevant
539703662231445505	Irrelevant
544864701746659331	Relevant
543950325053652993	Relevant
544857209998307328	Relevant
544894169420812288	Relevant
543714129865756672	Relevant
543704442848030720	Relevant
544107784791662592	Relevant
543815730752655360	Relevant
543649844099702784	Relevant
544497996851707904	Relevant
543664860333342720	Relevant
543644240970932226	Relevant
543618332377624576	Relevant
543688907276025856	Relevant
543714118621216769	Relevant
544118623011225600	Relevant
543635065419624448	Relevant
539528550173655040	Relevant
545319327272935426	Relevant
543967624065871872	Relevant
543631510214291456	Relevant
544895585648537600	Relevant
543774129888165889	Relevant
544518739472154625	Irrelevant
544262388258996224	Relevant
544208893468246016	Irrelevant
543990403222237184	Relevant
544512619587964928	Relevant
543635249393963008	Relevant
545054622075736064	Relevant
544018081408770048	Relevant
543725474698911744	Relevant
543641026049478658	Relevant
544111993704042496	Irrelevant
543639855360528384	Relevant
542517305456873472	Irrelevant
543618254116106240	Relevant
543639167088201729	Relevant
543841295760764928	Relevant
542123376966254592	Irrelevant
544227437018484736	Irrelevant
544017540259651584	Relevant
544853391328165889	Relevant
544182958060347393	Irrelevant
543402378687299584	Relevant
543680478654369793	Relevant
543700787994456064	Relevant
542022361751384064	Relevant
544855395525599232	Relevant
543755838653861888	Relevant
543654585030549504	Relevant
545702571034574848	Irrelevant
539541843852029952	Relevant
544171843750346753	Relevant
543753220393549824	Relevant
544953503886479360	Relevant
544202444448993280	Irrelevant
544512978444247041	Relevant
545968639183429632	Relevant
544460480127832064	Irrelevant
543720265402695681	Relevant
544851018362540032	Relevant
544845085133660160	Relevant
544556717590470657	Irrelevant
543618770833391616	Relevant
539764294997381121	Irrelevant
543951451295191040	Relevant
545198846368690177	Relevant
544225299991646209	Relevant
543985905111822337	Relevant
543477678045532160	Relevant
543856392374059008	Relevant
543048530680897536	Irrelevant
543599110788743171	Relevant
543445715960475648	Relevant
545595450766950400	Irrelevant
543835632875749378	Relevant
543666506559549440	Relevant
543615775761006594	Relevant
543186187637121024	Relevant
544457882142404609	Relevant
544872309329108993	Relevant
543960852358250497	Relevant
544265526046773248	Irrelevant
544559857010245632	Irrelevant
544392303662866433	Relevant
543724436415721472	Relevant
544085106864820224	Irrelevant
543789967680348160	Relevant
543676137923039232	Relevant
544058978171224065	Relevant
543643184497430528	Relevant
544532367193288705	Relevant
543617877694091264	Relevant
543670984541097985	Relevant
544124970104680448	Relevant
545213088384163840	Relevant
544306593274146816	Relevant
544086490137886720	Relevant
544870638666526720	Relevant
544875040152358913	Relevant
543976154600714240	Relevant
544880107043581952	Relevant
543672088612315136	Relevant
543472889820102656	Relevant
545163659509760000	Relevant
543861331997503489	Relevant
541855042551046144	Irrelevant
543635700080336897	Relevant
543755552489107456	Relevant
543640392454119424	Relevant
544883520712110080	Relevant
539493736422834176	Irrelevant
544888032839471104	Relevant
544910444016967680	Relevant
543423461083717633	Relevant
544106204272668672	Irrelevant
543386256059559936	Relevant
544346510889324544	Relevant
542035985941663745	Irrelevant
544026753937973248	Relevant
543682084875694080	Relevant
544858717242392576	Relevant
543766677557895169	Relevant
544878311327809536	Relevant
543711164992327680	Relevant
544113056494538752	Irrelevant
545114629630726145	Irrelevant
544953506617372672	Relevant
544443546862764033	Relevant
544839521053835266	Relevant
543587504411402241	Relevant
544023496523644928	Relevant
541852999664930817	Irrelevant
544037616148942849	Relevant
543636194207096832	Relevant
543755490073640961	Relevant
543997263660343296	Relevant
544527170203172865	Irrelevant
544461521116336128	Irrelevant
543745959046307840	Relevant
543948168678105088	Relevant
545221396867989505	Relevant
544504011500425219	Relevant
544390424153317376	Relevant
543574044562706432	Relevant
543731191061299200	Relevant
544119248767819777	Relevant
544858533875830784	Relevant
543688928230772736	Relevant
545600468164952064	Irrelevant
543784585494937601	Relevant
544865174792859648	Relevant
543777832665497601	Relevant
543734402585354240	Relevant
543986193143042048	Relevant
544092188519698436	Irrelevant
544854551082192896	Relevant
543937495834972160	Relevant
544024707386060800	Relevant
544865045356638209	Relevant
544884106958352385	Relevant
543967624044896256	Relevant
544525610773520386	Irrelevant
544899789192560640	Relevant
543619104322498561	Relevant
543683866410483712	Relevant
543646730030301184	Relevant
543940263975333888	Relevant
544096850459230209	Relevant
542737016056975360	Relevant
544132538797940738	Relevant
544219140358422530	Relevant
543641030063448064	Relevant
544521492776882176	Irrelevant
543674562148192256	Relevant
544031278904119296	Relevant
544852701063151616	Relevant
545453982466854913	Relevant
545231099597553665	Relevant
544060575375183872	Relevant
541810931206848512	Irrelevant
544883327560192000	Relevant
543935130918584321	Relevant
543645400805027840	Relevant
544103690240409600	Irrelevant
543844694451437568	Relevant
543990099097034752	Relevant
544054417927200768	Relevant
543580525974523904	Relevant
543951989181526017	Relevant
544526541346988033	Irrelevant
544556360851939328	Relevant
543751920246992897	Relevant
544775966422499328	Relevant
543008150300131329	Relevant
543720528314642432	Relevant
543365601633120259	Relevant
543653914558472192	Relevant
543698677001228291	Relevant
543409702755786752	Relevant
544862511875379200	Relevant
543994714970943488	Relevant
543871310158635009	Relevant
539512787991810049	Relevant
544882159803068417	Relevant
543616532832468992	Relevant
543431617142730752	Relevant
543768850303418368	Relevant
543977209242071040	Relevant
543755784622854146	Relevant
544085483291439104	Irrelevant
542018518502236160	Relevant
544851832611540992	Relevant
544819250381062145	Relevant
543627322877030400	Relevant
543656950538309632	Relevant
544533992460926976	Relevant
544042782436773888	Relevant
544868435327324160	Relevant
543836033599565824	Relevant
544124416918290432	Relevant
543698010459222016	Relevant
544874019007102976	Relevant
543934281005813760	Relevant
544261822379876352	Irrelevant
544744775543693312	Relevant
545212753753804801	Relevant
545429575212482560	Relevant
543713147534589953	Relevant
543784414941945857	Relevant
543649373221957632	Relevant
543410014681972736	Relevant
543186526495326209	Relevant
539593709676134402	Relevant
539558455002927105	Relevant
544368137760563200	Relevant
543619372695027712	Relevant
544391428315439105	Relevant
543886468624568320	Relevant
543674663826509825	Relevant
544340296427790336	Relevant
543985880503816192	Relevant
545436002190639105	Relevant
543618851145924608	Relevant
544136412895793153	Irrelevant
544884936381956098	Relevant
544852956038721536	Relevant
544025601053437952	Relevant
543676841593438208	Relevant
544094738346176512	Irrelevant
541857077786714112	Relevant
544856301407191040	Relevant
543617775588352002	Relevant
544313727093571585	Relevant
543646764771725314	Relevant
541831800499105792	Irrelevant
543571755278041088	Relevant
543635770578173952	Relevant
544058740169662465	Relevant
542942529038331905	Irrelevant
543697101805604864	Relevant
544021020441448449	Relevant
542922863561703424	Irrelevant
543724267201118208	Relevant
544876495886221313	Relevant
543644431451033601	Relevant
543736088741691392	Relevant
544851235439128576	Relevant
544460353514397696	Irrelevant
544101751306338304	Irrelevant
543748949295636480	Relevant
543640858474463232	Relevant
544127027263963136	Relevant
544023775461642242	Irrelevant
544687910109581312	Relevant
543015318667288578	Irrelevant
544092537548701696	Relevant
543172837033250816	Relevant
543639342020063232	Relevant
544124147719483392	Relevant
543708960746795009	Irrelevant
544903380477280256	Relevant
544953504851165184	Relevant
544853469065400320	Relevant
544855955414863875	Relevant
539525099377143808	Relevant
544164612636037121	Relevant
544024017728860160	Relevant
544017326652157952	Relevant
544133597259522049	Irrelevant
544138268627857408	Relevant
543663401323347968	Relevant
544083292606447617	Relevant
543914528518320128	Relevant
543654140795047938	Relevant
545594604259520512	Irrelevant
544008303164915712	Relevant
543966300092239872	Relevant
544102543983251456	Irrelevant
543755148917354496	Relevant
543620032651997184	Relevant
544008269606309888	Relevant
544533997330505728	Relevant
543755531165249536	Irrelevant
543673267840491520	Relevant
545221461384757248	Relevant
544032125595291648	Relevant
544853733289754625	Relevant
543870296155901952	Relevant
544628599475949568	Relevant
544533982369431554	Relevant
543591319495397376	Relevant
544902301471608833	Relevant
543054888453038082	Irrelevant
539507693506265088	Relevant
543748315213357056	Relevant
543631663977082880	Relevant
543668346734931968	Relevant
545595052940996608	Relevant
544254799785361408	Irrelevant
544021587918602240	Relevant
544250833903583232	Relevant
543709108541468672	Relevant
544864359336247296	Relevant
543522343260540928	Irrelevant
545292637486718978	Relevant
544278991671029760	Irrelevant
544896852571615232	Relevant
543795281633218560	Relevant
543665143138095104	Irrelevant
544275792788992000	Relevant
543915947178725376	Relevant
543751074612383744	Relevant
544859452516466690	Relevant
545152118613491712	Relevant
544147054088314881	Relevant
543733143065227264	Relevant
544087779827654656	Relevant
543900914042806273	Relevant
543641108735983616	Relevant
543944817966055425	Relevant
543610833662902273	Relevant
543740534066393090	Relevant
544902192889483265	Relevant
544104498722258944	Relevant
544031903951892480	Relevant
543938017535488000	Relevant
544853291281444864	Relevant
543952598324510720	Irrelevant
544415907507093505	Relevant
544315847029055489	Irrelevant
544291422372122625	Relevant
545782714587037697	Relevant
544283191667093505	Relevant
544763200290291713	Relevant
543755513075204096	Relevant
545221287778336769	Relevant
543712757200470016	Relevant
543983004926763009	Relevant
542148351806820352	Relevant
543583181669031936	Relevant
543681700719362048	Relevant
541775763536883713	Relevant
543760347891367937	Relevant
544135262213636098	Relevant
543642602357403648	Relevant
544861463907536897	Relevant
544865479240605697	Relevant
544008166673887232	Relevant
544045834443051009	Relevant
543685899783921665	Relevant
543670724582322176	Relevant
544851694794706944	Relevant
544900967439679488	Relevant
543782567195860993	Relevant
544271636183003137	Irrelevant
544855453868371968	Relevant
544066730536873984	Relevant
542100911540027394	Irrelevant
544020807002120192	Relevant
545720766348529664	Relevant
544123576299692032	Relevant
544086506890330113	Relevant
542933259693608960	Irrelevant
543606011865477120	Relevant
545595117705256961	Relevant
543666706082578432	Relevant
543976511502827520	Relevant
543641118144204800	Relevant
543843441843511299	Relevant
544470856697524226	Relevant
543707283990274048	Relevant
543773487849308161	Relevant
544018131727831042	Relevant
544865832925282304	Relevant
544853460047626240	Relevant
545226432977203200	Relevant
543569542811631617	Irrelevant
543588884387340288	Relevant
544458692989419521	Irrelevant
544023795262963712	Relevant
544866814597931010	Relevant
544459047014244353	Irrelevant
543643681690255362	Relevant
543962338412756992	Relevant
544019841430978560	Relevant
544622890847453184	Relevant
544853536086171649	Relevant
543665422612983809	Relevant
543951101779656704	Relevant
543746840366415872	Relevant
543729099219693568	Relevant
544650581717970944	Relevant
543932609403699200	Relevant
543928400273235968	Relevant
543814096454299648	Relevant
539472347120824320	Relevant
544368816520581120	Relevant
543761594304704512	Relevant
544143101615292417	Irrelevant
544058353970724865	Relevant
545670019498397698	Relevant
544866329035960320	Relevant
544182959343808513	Irrelevant
543042894953598976	Irrelevant
544349055459921921	Relevant
545485008287576064	Relevant
543760359920648192	Relevant
544065982331768832	Relevant
544022261401780224	Relevant
543687212085563393	Relevant
544222980365369345	Irrelevant
544057848393519105	Relevant
544019750368464897	Relevant
544846118312345601	Relevant
543615835114176512	Relevant
544380464589705216	Relevant
543559730405576704	Relevant
543595239672668160	Relevant
543112571356995584	Irrelevant
543989794166951936	Relevant
544136381354635264	Irrelevant
544106277517795328	Relevant
544901963712712704	Relevant
543908104472371201	Relevant
544191551883059200	Relevant
544500359800954880	Relevant
543748299530833920	Relevant
544900796123320320	Relevant
539808747615309824	Irrelevant
544868299138281473	Relevant
543784732194914306	Relevant
543728578290933760	Relevant
543710083511635968	Relevant
539769001136517120	Irrelevant
544881744134955009	Relevant
543713703376334848	Relevant
543915696703275008	Relevant
544222431192174592	Relevant
539585790586544128	Relevant
544141915923304449	Relevant
543712989061214208	Relevant
543468199908372481	Irrelevant
543711383112515584	Relevant
544301777202331648	Irrelevant
543994662353375232	Relevant
542508155528159232	Irrelevant
544862466845315073	Relevant
544084929035120640	Irrelevant
543594438061088768	Relevant
543627558575558656	Relevant
544878333113012224	Relevant
543870985506930688	Relevant
545597727795867648	Irrelevant
544324009135849472	Relevant
544863065317990401	Relevant
543998226022817792	Relevant
544577442703106048	Irrelevant
544022852811235328	Relevant
543644248910741505	Relevant
544865010120265733	Relevant
544014324755202048	Relevant
543641886423269376	Relevant
543883113190141952	Relevant
544147364928163841	Irrelevant
544615854524989440	Relevant
539475645425025024	Relevant
543845571736268802	Relevant
544132559982981120	Irrelevant
542421609697398784	Irrelevant
543592067398905857	Relevant
543751558924492801	Relevant
544349403910131712	Relevant
543933915849699328	Relevant
543796565471948800	Relevant
544883160924704772	Relevant
545687336043159553	Relevant
541977577867718656	Irrelevant
543755554372341761	Relevant
543748074603315200	Relevant
545517168754835458	Relevant
544565963799416832	Relevant
543698615261073409	Relevant
544118397165117440	Relevant
544846648711450624	Relevant
543938317759545345	Irrelevant
543910113879150592	Relevant
542996771056521216	Irrelevant
544138997149466625	Relevant
544068175030013953	Relevant
544018684952334337	Relevant
543593375752941568	Relevant
543058467188379648	Relevant
544258626114699264	Irrelevant
544883555961024512	Relevant
543600813285720064	Relevant
544851243236360193	Relevant
543736115958534144	Relevant
543588948535033856	Relevant
544197127577280512	Relevant
544074926961852417	Relevant
543712515704647680	Relevant
544500399072223232	Relevant
544030851731034112	Relevant
544103716442238976	Irrelevant
543783964100423680	Relevant
544017681918070784	Relevant
543723780091023360	Relevant
543855511980879872	Relevant
544004410670473218	Relevant
543432237048295424	Relevant
545333880111497217	Irrelevant
543724222720131072	Relevant
543770955508506624	Relevant
543944850081456128	Relevant
544872077740621825	Relevant
544030416668471298	Relevant
544017732455260160	Relevant
543638796127199233	Relevant
543755579462647808	Relevant
544853832576925696	Relevant
544104568598953984	Irrelevant
543781676724518912	Relevant
544352167088242689	Relevant
544880518823546880	Relevant
544392292975390722	Relevant
544841994757877760	Relevant
543987157648408576	Relevant
539444614982553600	Relevant
544301553054543873	Irrelevant
543098236379348992	Irrelevant
544055725555589122	Relevant
544861347628871682	Relevant
543614999227142144	Relevant
544106121284177921	Relevant
545594551717470209	Relevant
544852218751778816	Relevant
544455625824935936	Relevant
544131205617029121	Relevant
541885322636697600	Irrelevant
544028867858423808	Relevant
543791563194007552	Relevant
544085228063817728	Irrelevant
543678666337574913	Relevant
542405985197780992	Irrelevant
543597655243231232	Relevant
543761186052128768	Relevant
544848708903256065	Relevant
544840846135152641	Relevant
543618547931299840	Relevant
543925237172408320	Relevant
544887399759638529	Relevant
543714664144982016	Relevant
543931404703518723	Relevant
544855619606310912	Relevant
544857506388799488	Relevant
544855887504891906	Relevant
544852633656496128	Relevant
543791011156078593	Relevant
543664947885277184	Relevant
545594853640245248	Relevant
544092878197100545	Irrelevant
543643849373913088	Relevant
543742188006277120	Relevant
543695259012988928	Relevant
545454146883551232	Relevant
543778409294598144	Relevant
544852667596824576	Relevant
544851590663110657	Relevant
544866305069690880	Relevant
543731844391260161	Relevant
543749450594676737	Relevant
539579473658523648	Relevant
544887584929767425	Relevant
543731753899151360	Relevant
543976809583235072	Relevant
543591260443799552	Relevant
543480164189863936	Relevant
544320635384512512	Relevant
545255989780307969	Relevant
543483942096359425	Irrelevant
543638261504024576	Relevant
544560737591775233	Relevant
543617658768621568	Relevant
544104580586684416	Relevant
544484778117185536	Irrelevant
543619827269505024	Relevant
543665635901706240	Relevant
543958645776867328	Relevant
544854618501414913	Relevant
544853263280259073	Relevant
543812631446818816	Relevant
543708022162587648	Relevant
543736098766082049	Relevant
